10151530|Semillas o plántulas de rábano|product|true
10151531|Semillas o plántulas de repollitos de bruselas|product|true
10151532|Semillas o plántulas de ahuyama|product|true
10151533|Semillas o plántulas de okra|product|true
10151534|Semillas o plántulas de melón cantalupo|product|true
10151535|Semillas o plántulas de maní|product|true
10151536|Semillas o plántulas de caigua|product|true
10151537|Semillas o plántulas de espárrago|product|true
10151538|Semillas o plántulas de garbanzo|product|true
10151539|Semillas o plántulas de haba|product|true
10151600|Semillas de cereales|product|true
10151601|Semillas de trigo|product|true
10151602|Semillas de canola|product|true
10151603|Semillas de cebada|product|true
10151604|Semillas de mijo|product|true
10151605|Semillas de avena|product|true
10151606|Semillas de ajonjolí|product|true
10151607|Semillas de linaza|product|true
10151608|Semillas de aceite de ricino|product|true
10151609|Semillas de maíz|product|true
10151610|Semillas de centeno|product|true
10151611|Semillas de sorgo|product|true
10151612|Semillas o plántulas de kiwicha|product|true
10151613|Semillas o plántulas de quínoa|product|true
10151700|Semillas y plántulas de hierba y forraje|product|true
10151701|Semillas o plántulas de arroz|product|true
10151702|Semillas o plántulas de trébol|product|true
10151703|Semillas o plántulas de alfalfa|product|true
10151704|Semillas o plántulas de pasto|product|true
10151705|Semillas o plántulas de veza (gachas / guija)|product|true
10151706|Semillas o plántulas de guar|product|true
10151800|Semillas y plántulas de especias|product|true
10151801|Semillas o plántulas de pimienta|product|true
10151802|Semillas o plántulas de vainilla|product|true
10151803|Semillas o plántulas de canela|product|true
10151804|Semillas o plántulas de clavo de olor|product|true
10151805|Semillas o plántulas de cilantro|product|true
10151806|Semillas o plántulas de jengibre|product|true
10151807|Semillas o plántulas de azafrán|product|true
10151808|Semillas o plántulas de tomillo|product|true
10151809|Semillas o plántulas de curry|product|true
10151810|Semillas o plántulas de mostaza|product|true
10151811|Semillas o plántulas de ginseng|product|true
10151812|Semillas o plántulas de champiñones|product|true
10151813|Semillas o plántulas de sacha inchi|product|true
10151814|Semillas o plántulas de achiote|product|true
10151815|Semillas o plántulas de kudzu|product|true
10151816|Semillas o plántulas de albahaca|product|true
10151817|Semillas o plántulas de anís|product|true
10151900|Semillas, bulbos, plántulas y esquejes de flores|product|true
10151901|Semillas, bulbos, plántulas o esquejes de tulipán|product|true
10151902|Semillas, plántulas o esquejes de rosa|product|true
10151903|Semillas, bulbos, plántulas o esquejes de narciso|product|true
10151904|Semillas de girasol|product|true
10151905|Bulbos o tallos de jacinto|product|true
10151906|Bulbos de lirio|product|true
10151907|Semillas o plántulas de veza|product|true
10152000|Semillas y esquejes de árboles y arbustos|product|true
10152001|Semillas o esquejes de árboles frutales|product|true
10152002|Semillas o esquejes de coníferas|product|true
10152003|Semillas o esquejes de árboles de frutos secos|product|true
10152004|Plántulas de latifoliados|product|true
10152005|Plántulas de coníferas|product|true
10152006|Semillas o yemas de pino|product|true
10152007|Semillas o yemas de algarrobo|product|true
10152100|Residuos que no sean de piensos|product|true
10152101|Extracción de los residuos de semilla de babool|product|true
10152102|Residuos de semilla de colza|product|true
10152103|Residuo de semillas de linaza|product|true
10152104|Torta de neem|product|true
10152200|Semillas de cultivos fibrosos y semilleros|product|true
10152201|Semillas o plántulas de algodón|product|true
10152202|Semillas o plántulas de lino|product|true
10152300|Plántulas y semillas de leguminosas|product|true
10152400|Plántulas y semillas de tubérculos|product|true
10161500|Árboles y arbustos|product|true
10161501|Aceitunos|product|true
10161502|Cafetos|product|true
10161503|Cacaoteros|product|true
10161504|Manzanos|product|true
10161505|Peros|product|true
10161506|Naranjos|product|true
10161507|Rododendros|product|true
10161508|Plantas de te|product|true
10161509|Coníferas|product|true
10161510|Abetos rojos (píceas)|product|true
10161511|Pinos|product|true
10161512|Abetos|product|true
10161513|Palmeras|product|true
10161514|Casuarina|product|true
10161515|Ciprés|product|true
10161516|Eucalipto|product|true
10161517|Árbol de quinua|product|true
10161518|Magnolio|product|true
10161519|Mioporo|product|true
10161520|Acalifa|product|true
10161521|Tecomaria capensis o madreselva del cabo|product|true
10161522|Arbusto croton bolaina|product|true
10161523|Abutillón|product|true
10161524|Ficus|product|true
10161525|Lúcumo|product|true
10161526|Aguacatal|product|true
10161527|Guanábano|product|true
10161528|Carambolo|product|true
10161529|Ciruelo|product|true
10161530|Árbol de quince|product|true
10161600|Plantas florales|product|true
10161602|Poinsettias|product|true
10161604|Azaleas|product|true
10161605|Cactos|product|true
10161606|Ageratum púrpura|product|true
10161800|Plantas sin flor|product|true
10161801|Helechos|product|true
10161802|Hiedras|product|true
10161803|Filodendros|product|true
10161804|Líquenes|product|true
10161805|Vides|product|true
10161900|Productos florales secos|product|true
10161901|Vainas secas|product|true
10161902|Follaje seco|product|true
10161903|Helechos secos|product|true
10161905|Ramas y tallos secos|product|true
10161906|Penachos de gramíneas secos|product|true
10161907|Flores secas prensadas|product|true
10161908|Pétalos secos|product|true
10171500|Abonos orgánicos y nutrientes para plantas|product|true
10171501|Estiércol o guano|product|true
10171502|Hormonas para plantas|product|true
10171503|Harina de pescado|product|true
10171504|Abono|product|true
10171505|Nutriente foliar|product|true
10171506|Humus|product|true
10171600|Abonos químicos y nutrientes para plantas|product|true
10171601|Fertilizante nitrogenado|product|true
10171602|Fertilizante de potasio|product|true
10171603|Fertilizante de fósforo|product|true
10171604|Fertilizante de sulfuro|product|true
10171605|Mezclas de nitrógeno – fósforo – potasio – npk|product|true
10171606|Fertilizarte de sílice puro|product|true
10171607|Fertilizante con magnesio|product|true
10171608|Fertilizante micro elemento|product|true
10171609|Fertilizante fosfato de sílice|product|true
